11:02:35,204 INFO  [org.jboss.as.osgi] (ServerService Thread Pool -- 49) JBAS011940: Activating OSGi Subsystem
11:03:20,255 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.uberfire.backend.server.VFSServicesServerImpl
11:03:20,267 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.uberfire.backend.server.plugin.RuntimePluginsServiceServerImpl
11:03:20,271 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.uberfire.backend.server.repositories.RepositoryServiceEditorImpl
11:03:20,277 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.uberfire.backend.server.organizationalunit.OrganizationalUnitServiceImpl
11:03:20,282 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.uberfire.backend.server.repositories.RepositoryServiceImpl
11:03:20,295 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.kie.workbench.common.screens.projecteditor.backend.server.ProjectScreenServiceImpl
11:03:20,344 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.drools.workbench.screens.globals.backend.server.GlobalsEditorServiceImpl
11:03:20,371 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.guvnor.inbox.backend.server.InboxServiceImpl
11:03:20,390 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.kie.workbench.common.screens.explorer.backend.server.ExplorerServiceImpl
11:03:20,408 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.drools.workbench.screens.drltext.backend.server.DRLTextEditorServiceImpl
11:03:20,636 INFO  [org.jboss.errai.common.metadata.MetaDataScanner] (Thread-91) added class scanning extensions: org.jboss.errai.common.metadata.JbossVFsTypeHandler
11:03:21,761 INFO  [org.jboss.errai.reflections.Reflections] (Thread-91) Reflections took 1121 ms to scan 94 urls, producing 1076 keys and 5875 values [using 2 cores]
11:03:21,942 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.drools.workbench.screens.dtablexls.backend.server.DecisionTableXLSServiceImpl
11:03:21,957 INFO  [org.jboss.errai.cdi.server.CDIExtensionPoints] (MSC service thread 1-15) discovered errai service: public@ApplicationScoped @Service class org.jbpm.console.ng.es.backend.server.ExecutorServiceEntryPointImpl
11:03:22,089 INFO  [org.drools.compiler.kie.builder.impl.ClasspathKieProject] (MSC service thread 1-15) Found kmodule: vfs:/C:/betsy_master/server/jbpm/content/jbpm-console.war/WEB-INF/lib/drools-wb-rest-defaultapprover-6.0.1.Final.jar/META-INF/kmodule.xml
11:03:22,093 INFO  [org.drools.compiler.kie.builder.impl.ClasspathKieProject] (MSC service thread 1-15) Virtual file physical path = C:\betsy_master\server\jbpm\jboss-as-7.1.1.Final\standalone\tmp\vfs\deployment4884199ec5b86465\drools-wb-rest-defaultapprover-6.0.1.Final.jar-e61d5acdf6b7d728\drools-wb-rest-defaultapprover-6.0.1.Final.jar
11:03:22,140 INFO  [org.drools.compiler.kie.builder.impl.KieRepositoryImpl] (MSC service thread 1-15) KieModule was added:ZipKieModule[ ReleaseId=org.drools:drools-wb-rest-defaultapprover:6.0.1.Finalfile=\betsy_master\server\jbpm\jboss-as-7.1.1.Final\standalone\tmp\vfs\deployment4884199ec5b86465\drools-wb-rest-defaultapprover-6.0.1.Final.jar-e61d5acdf6b7d728\drools-wb-rest-defaultapprover-6.0.1.Final.jar]
11:03:22,146 INFO  [org.drools.compiler.kie.builder.impl.ClasspathKieProject] (MSC service thread 1-15) Found kmodule: vfs:/C:/betsy_master/server/jbpm/content/jbpm-console.war/WEB-INF/lib/drools-wb-rest-defaultapprover-6.0.1.Final.jar/META-INF/kmodule.xml
11:03:22,149 INFO  [org.drools.compiler.kie.builder.impl.ClasspathKieProject] (MSC service thread 1-15) Virtual file physical path = C:\betsy_master\server\jbpm\jboss-as-7.1.1.Final\standalone\tmp\vfs\deployment4884199ec5b86465\drools-wb-rest-defaultapprover-6.0.1.Final.jar-e61d5acdf6b7d728\drools-wb-rest-defaultapprover-6.0.1.Final.jar
11:03:22,156 INFO  [org.drools.compiler.kie.builder.impl.KieRepositoryImpl] (MSC service thread 1-15) KieModule was added:ZipKieModule[ ReleaseId=org.drools:drools-wb-rest-defaultapprover:6.0.1.Finalfile=\betsy_master\server\jbpm\jboss-as-7.1.1.Final\standalone\tmp\vfs\deployment4884199ec5b86465\drools-wb-rest-defaultapprover-6.0.1.Final.jar-e61d5acdf6b7d728\drools-wb-rest-defaultapprover-6.0.1.Final.jar]
11:03:23,018 WARN  [org.jboss.weld.Bootstrap] (MSC service thread 1-15) WELD-001440 Scope type @javax.enterprise.context.RequestScoped() used on injection point [field] @Inject @RequestScoped private org.jbpm.console.ng.bd.backend.server.DeploymentManagerEntryPointImpl.deploymentUnits
11:03:23,039 WARN  [org.jboss.weld.Bootstrap] (MSC service thread 1-15) WELD-001440 Scope type @javax.enterprise.context.RequestScoped() used on injection point [field] @Inject @RequestScoped private org.jbpm.designer.repository.vfs.VFSRepository.descriptor
11:03:23,098 WARN  [org.jboss.weld.Bootstrap] (MSC service thread 1-15) WELD-001440 Scope type @javax.enterprise.context.SessionScoped() used on injection point [field] @SessionScoped @Inject private org.uberfire.backend.server.UserServicesImpl.identity
11:03:23,114 WARN  [org.jboss.weld.Bootstrap] (MSC service thread 1-15) WELD-001440 Scope type @javax.enterprise.context.SessionScoped() used on injection point [field] @SessionScoped @Inject private org.guvnor.inbox.backend.server.InboxServiceImpl.identity
11:03:23,119 WARN  [org.jboss.weld.Bootstrap] (MSC service thread 1-15) WELD-001440 Scope type @javax.enterprise.context.SessionScoped() used on injection point [field] @SessionScoped @Inject private org.kie.workbench.common.screens.explorer.backend.server.ExplorerServiceImpl.identity
11:03:23,123 WARN  [org.jboss.weld.Bootstrap] (MSC service thread 1-15) WELD-001440 Scope type @javax.enterprise.context.SessionScoped() used on injection point [field] @SessionScoped @Inject private org.kie.workbench.common.screens.explorer.backend.server.ExplorerServiceImpl.sessionInfo
11:03:23,266 INFO  [org.apache.sshd.common.util.SecurityUtils] (MSC service thread 1-15) BouncyCastle not registered, using the default JCE provider
11:03:33,705 INFO  [org.guvnor.m2repo.backend.server.GuvnorM2Repository] (MSC service thread 1-15) Maven Repository root set to: repositories\kie
11:03:33,708 INFO  [org.guvnor.m2repo.backend.server.GuvnorM2Repository] (MSC service thread 1-15) Creating Maven Repository root: repositories\kie
11:03:34,620 WARN  [org.kie.scanner.embedder.MavenSettings] (MSC service thread 1-15) Environment variable M2_HOME is not set
11:03:34,722 INFO  [org.jbpm.executor.impl.ExecutorImpl] (MSC service thread 1-15) Starting Executor Component ...
 	 - Thread Pool Size: 1
 	 - Interval: 3 Seconds
 	 - Retries per Request: 3

11:03:34,761 INFO  [org.kie.services.remote.jms.RetryTrackerSingleton] (MSC service thread 1-11) JMS message retry limit set to 2
11:03:34,836 INFO  [solder-servlet] (MSC service thread 1-8) Catch Integration for Servlets enabled
11:03:34,963 INFO  [org.jboss.errai.bus.server.cluster.noop.NoopClusteringProvider] (MSC service thread 1-8) clustering support not configured.
11:03:34,967 INFO  [org.jboss.errai.bus.server.service.bootstrap.OrderedBootstrap] (MSC service thread 1-8) starting errai bus ...
11:03:34,970 INFO  [org.jboss.errai.bus.server.service.bootstrap.DefaultComponents] (MSC service thread 1-8) authentication adapter configured: org.jboss.errai.bus.server.security.auth.JAASAdapter
11:03:34,977 INFO  [org.jboss.errai.bus.server.service.bootstrap.DefaultComponents] (MSC service thread 1-8) using dispatcher implementation: org.jboss.errai.bus.server.SimpleDispatcher
11:03:34,983 INFO  [org.jboss.errai.bus.server.service.bootstrap.DefaultComponents] (MSC service thread 1-8) using session provider implementation: org.jboss.errai.bus.server.HttpSessionProvider
11:03:34,993 INFO  [org.jboss.errai.bus.server.service.bootstrap.LoadExtensions] (MSC service thread 1-8) searching for errai extensions ...
11:03:35,000 INFO  [org.jboss.errai.bus.server.service.bootstrap.OrderedBootstrap] (MSC service thread 1-8) errai bus started.
11:03:35,044 INFO  [org.jboss.web] (MSC service thread 1-8) JBAS018210: Registering web context: /jbpm-console
11:03:35,049 INFO  [org.jboss.as] (MSC service thread 1-8) JBAS015951: Admin console listening on http://127.0.0.1:9990
11:03:35,051 INFO  [org.jboss.as] (MSC service thread 1-8) JBAS015874: JBoss AS 7.1.1.Final "Brontes" started in 60741ms - Started 673 of 757 services (82 services are passive or on-demand)
11:03:38,724 INFO  [org.jboss.as.server] (DeploymentScanner-threads - 2) JBAS018559: Deployed "jbpm-console.war"
11:03:38,728 INFO  [org.jboss.as.server] (DeploymentScanner-threads - 2) JBAS018559: Deployed "dashboard-builder.war"
11:03:50,505 INFO  [org.apache.sshd.server.session.ServerSession] (pool-15-thread-1) Session created from /127.0.0.1:57060
11:03:50,507 INFO  [org.apache.sshd.server.keyprovider.SimpleGeneratorHostKeyProvider] (pool-15-thread-1) Generating host key...
11:03:51,028 INFO  [org.apache.sshd.server.session.ServerSession] (pool-15-thread-7) Session admin@/127.0.0.1:57060 authenticated
11:03:51,043 INFO  [org.apache.sshd.server.channel.ChannelSession] (pool-15-thread-2) Executing command: git-upload-pack '/system'
11:03:53,413 INFO  [org.apache.sshd.server.session.ServerSession] (pool-15-thread-9) Session admin@/127.0.0.1:57060 closed
11:03:53,424 INFO  [org.apache.sshd.server.session.ServerSession] (pool-15-thread-7) Session created from /127.0.0.1:57061
11:03:53,459 INFO  [org.apache.sshd.server.session.ServerSession] (pool-15-thread-2) Session admin@/127.0.0.1:57061 authenticated
11:03:53,461 INFO  [org.apache.sshd.server.channel.ChannelSession] (pool-15-thread-3) Executing command: git-upload-pack '/system'
11:03:53,470 INFO  [org.apache.sshd.server.session.ServerSession] (pool-15-thread-1) Session admin@/127.0.0.1:57061 closed
11:03:53,612 INFO  [org.apache.sshd.server.session.ServerSession] (pool-15-thread-6) Session created from /127.0.0.1:57062
11:03:53,656 INFO  [org.apache.sshd.server.session.ServerSession] (pool-15-thread-9) Session admin@/127.0.0.1:57062 authenticated
11:03:53,659 INFO  [org.apache.sshd.server.channel.ChannelSession] (pool-15-thread-6) Executing command: git-receive-pack '/system'
11:03:56,698 INFO  [org.apache.sshd.server.session.ServerSession] (pool-15-thread-1) Session admin@/127.0.0.1:57062 closed
11:03:58,427 INFO  [org.drools.compiler.kie.builder.impl.KieRepositoryImpl] (pool-16-thread-1) KieModule was added:ZipKieModule[ ReleaseId=de.uniba.dsg:Escalation_EndEvent_SubProcess:1.0file=C:\Users\admin\.m2\repository\de\uniba\dsg\Escalation_EndEvent_SubProcess\1.0\Escalation_EndEvent_SubProcess-1.0.jar]
11:04:03,909 INFO  [org.jboss.resteasy.cdi.CdiInjectorFactory] (http-localhost-127.0.0.1-8080-1) Found BeanManager at java:comp/BeanManager
